OBJECTID,AGENCY,ST_NAME,S_TYPE,BUREAU,APREC,ABBREV_APREC,PREC,REPDIST,NAME,CommOrg,BASICCAR,p1_db_DBO_POLICE_AREA,PERIMETER,SHAPE_LENG,Shape_Length,Shape_Area,Shape__Area,Shape__Length,Area_in_sqm
739,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,138,0138,UA,1A29,3041930,7638.562,0.02329867,0.02322438,2.759299e-05,412673.54296875,2813.28731313929,282607
740,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,143,0143,UA,1A41,543621.6,2982.139,0.00904268,0.009072919,4.931238e-06,73752.015625,1098.36581217529,50505
741,OT,MARINA DEL REY,Sheriff,,,,0,0,9MDR,,,40549160,25950.46,0.07969659,0.07946779,0.0003652869,5458605.43359375,9524.15201099009,3744311
742,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,463,0463,non-UA,4A53,3196640,7598.908,0.02252855,0.02251444,2.899612e-05,433655.05859375,2800.46023951653,296980
743,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1463,1463,UA,14A45,10075470,18279.51,0.05683029,0.05683583,9.118744e-05,1362673.31640625,6723.79908755866,934683
744,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,887,0887,UR,8A95,15368870,18219.71,0.05462792,0.05459768,0.0001394036,2084801.54296875,6712.16432337322,1427826
745,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1464,1464,UA,14A45,16140300,24866.17,0.07765512,0.07847501,0.0001465092,2189322.00390625,9257.35473999667,1501778
746,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,285,0285,non-UA,2A91,1923028,5645.19,0.01733806,0.01719647,1.744364e-05,260883.74609375,2079.04363975467,178657
747,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1466,1466,UA,14A73,16301310,16814.71,0.04977885,0.04967817,0.0001477396,2207685.7890625,6191.76397860081,1514405
748,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,459,0459,non-UA,4A59,5252862,9416.125,0.02803257,0.02800709,4.765663e-05,712724.57421875,3469.75472480996,488109
749,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,764,0764,UR,7A53,4409634,9492.633,0.02953411,0.0296025,3.999905e-05,598212.71484375,3493.68067761697,409672
750,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1469,1469,UA,14A67,9835603,24563,0.07598754,0.07614208,8.97445e-05,1341076.5078125,9050.86997953157,919912
751,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,162,0162,UA,1A61,2760102,6988.293,0.02135769,0.02134481,2.503636e-05,374434.49609375,2573.54335762749,256424
752,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1452,1452,UA,14A11,7672642,15574.39,0.0457047,0.04599072,6.953583e-05,1039054.08984375,5735.24747660065,712795
753,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,139,0139,UA,1A29,5281870,9438.381,0.02869205,0.02871693,4.791029e-05,716522.92578125,3475.90220621423,490705
754,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1467,1467,UA,14A67,13387220,16435.07,0.05035261,0.05068195,0.0001214326,1814543.0703125,6071.86028143901,1244769
755,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,144,0144,non-UA,1A35,275444,2158.039,0.00651501,0.006516979,2.498562e-06,37368.26171875,794.97842739959,25590
756,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,153,0153,UA,1A41,1074521,4287.19,0.01295183,0.01296792,9.746838e-06,145770.80078125,1579.2270085279,99827
757,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1462,1462,UA,14A45,9414146,17467.47,0.05305284,0.05306163,8.531362e-05,1274741.15625,6427.31615895579,874580
758,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,766,0766,UR,7A47,1928611,6000.487,0.01850905,0.01876839,1.749419e-05,261638.4296875,2208.30077668166,179175
759,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1472,1472,UA,14A73,15961470,25953.63,0.07844409,0.07818455,0.0001446366,2160986.42578125,9551.41442967679,1482822
760,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,464,0464,non-UA,4A71,3257090,7653.132,0.02282621,0.02280675,2.954389e-05,441838.80859375,2820.01256706004,302596
761,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1479,1479,UA,14A67,13874390,16050,0.04914437,0.04810968,0.0001235255,1845644.25390625,5798.05865329021,1266340
762,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,145,0145,non-UA,1A35,248122.8,2086.328,0.0062765,0.006293003,2.250692e-06,33660.8515625,768.577556177014,23052
763,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1488,1488,UA,14A67,11451870,15703.25,0.04613528,0.04468372,0.0001021569,1526138.81640625,5627.24143288583,1047430
764,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,767,0767,UR,7A69,1736155,5344.952,0.01630982,0.01622496,1.574824e-05,235523.53125,1968.52565706099,161295
765,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1494,1494,UA,LAX,125661500,53766.74,0.1667186,0.1667289,0.001138536,17006652.3242188,19767.9476300811,11675005
766,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,171,0171,UA,1A61,2001552,5699.881,0.0178589,0.0178456,1.815564e-05,271527.21875,2097.67418660685,185952
767,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,461,0461,non-UA,4A71,4836051,8948.095,0.02729517,0.02731352,4.38664e-05,656039.22265625,3294.99458765949,449288
768,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1489,1489,UA,14A67,6907102,10481.25,0.03166569,0.03171083,6.266716e-05,936155.41015625,3860.55499748497,642562
769,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,289,0289,non-UA,2A91,1831341,5504.479,0.0167257,0.01683294,1.661154e-05,248433.27734375,2026.98213733706,170138
770,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,769,0769,UR,7A69,2387822,6224.182,0.01904068,0.01904326,2.16593e-05,323925.33984375,2291.81676234994,221838
771,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1491,1491,UA,14A73,8034545,29911.54,0.08620392,0.08597948,7.278302e-05,1087097.4765625,11016.7618429472,746403
772,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,154,0154,non-UA,1A35,539930.3,2939.359,0.00884692,0.008940205,4.897611e-06,73246.6640625,1082.58311821192,50162
773,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2079,2079,UR,20A97,2519494,6876.434,0.02153338,0.02137297,2.285374e-05,341790.19921875,2530.95838952374,234071
774,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1497,1497,UA,14A67,4361258,8897.49,0.0273425,0.02733432,3.9887e-05,595811.578125,3270.52473631069,409012
775,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2076,2076,UR,20A97,7096189,10530.13,0.03186681,0.03186885,6.436626e-05,962608.203125,3878.29883078445,659264
776,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1498,1498,UA,14A67,6015119,10019.9,0.03043526,0.03052536,5.490656e-05,820113.90625,3696.25603948337,563062
777,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1499,1499,UA,14A67,5578414,10308.51,0.03864581,0.03214415,5.191915e-05,775437.328125,3840.44888944071,532464
778,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,291,0291,non-UA,2A91,1941100,6786.863,0.01960805,0.01970095,1.760702e-05,263318.33203125,2502.32017726785,180336
779,OT,EL SEGUNDO,Sheriff,,,,0,0,9ES,,,150887900,57944.94,0.179234,0.1792355,0.001366443,20404955.0234375,21297.2156676925,14016112
780,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2074,2074,UR,20A71,3854895,8420.89,0.02490409,0.02490878,3.496598e-05,522922.59765625,3103.23274865067,358134
781,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2073,2073,UR,20A71,1496582,4888.513,0.01482572,0.01468158,1.357511e-05,203022.26953125,1800.8440937801,139038
782,PD,LAPD,Police,WEST BUREAU,PACIFIC,PAC,14,1493,1493,UA,14A73,8474336,16511.75,0.04899125,0.04888751,7.67559e-05,1146274.6796875,6076.03358106184,787255
783,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2071,2071,UR,20A71,3474478,7874.729,0.02448973,0.02453778,3.151607e-05,471337.9375,2898.18577213949,322793
784,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,776,0776,UR,7A85,2984546,10885.69,0.03340113,0.0333401,2.707168e-05,404864.015625,4008.17705815479,277277
785,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,885,0885,UR,8A95,23783930,20354.59,0.06117025,0.06135682,0.0002157248,3226081.6796875,7497.69861445186,2209615
786,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,454,0454,non-UA,4A53,1357526,4974.992,0.01479868,0.01484207,1.231377e-05,184158.109375,1833.03888117438,126120
787,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,146,0146,non-UA,1A35,406264.5,2495.016,0.00757274,0.007586816,3.685142e-06,55113.56640625,918.925347999599,37744
788,PD,LAPD,Police,VALLEY BUREAU,TOPANGA,TOP,21,2185,2185,non-UA,21A73,,26104.96,0.07802285,0.07762815,0.0002331828,3492054.59375,9632.45297177199,2385145
789,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,889,0889,UR,8A59,6741958,10713.47,0.03270513,0.0327176,6.115231e-05,914531.4921875,3944.95986221884,626353
790,OT,WEST HOLLYWOOD,Sheriff,,,,0,0,9WH,,,52791770,56973.19,0.1761355,0.1779597,0.0004736543,7087312.6171875,21227.3280231743,4848837
791,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,777,0777,UR,7A85,4214774,8427.152,0.02550029,0.02554951,3.822993e-05,571729.859375,3103.70763793681,391569
792,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,775,0775,UR,7A85,4106406,8594.481,0.02611864,0.02604787,3.724689e-05,557027.7578125,3165.32424374115,381501
793,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,466,0466,non-UA,4A53,3244150,7631.33,0.02351199,0.02352768,2.942621e-05,440074.0234375,2809.52503168499,301394
794,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1235,1235,UA,12A45,,9578.068,0.02919058,0.02922895,5.151567e-05,769904.65625,3524.44812087322,527993
795,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,884,0884,UR,8A35,11289030,16967.88,0.05319888,0.04854574,0.0001016355,1519906.28515625,5737.65730785261,1041035
796,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,147,0147,non-UA,1A35,370406,2500.399,0.00757841,0.00760775,3.359842e-06,50248.01953125,920.858537039178,34412
797,OT,LASD LA CRESENTA,Sheriff,,,,0,0,9LC,,,5823646000,700992.3,2.140092,1.58822,0.04159621,624080117.28125,192169.091454828,424702630
798,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,774,0774,UR,7A85,3461677,7779.021,0.02405844,0.02377991,3.139911e-05,469576.19921875,2864.39047787562,321603
799,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,182,0182,UA,1A61,5332855,9248.585,0.02814865,0.02817412,4.837092e-05,723381.41015625,3405.97760590091,495442
800,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,852,0852,UR,8A53,4862016,9058.228,0.0276499,0.02762659,4.409983e-05,659502.578125,3335.74517185043,451699
801,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,833,0833,UR,8A29,4156668,8370.976,0.02543243,0.02523341,3.745746e-05,560267.79296875,3058.77613460222,383596
802,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,295,0295,non-UA,2A91,2567600,7139.958,0.02126374,0.02120818,2.328913e-05,348287.53515625,2631.06505063782,238540
803,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,155,0155,non-UA,1A35,455380,2705.037,0.00832975,0.008221999,4.130599e-06,61774.64453125,996.280736328093,42307
804,OT,SIMI VALLEY POLICE DEPARTMENT,Police,,,,0,0,9SV,,,,,,0.7136676,0.01085864,162821945.449219,85769.0799024786,110930529
805,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,164,0164,non-UA,1A35,506122.2,2862.647,0.00856218,0.008713838,4.59086e-06,68657.92578125,1054.29178733458,47021
806,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,163,0163,UA,1A85,1108074,4347.998,0.01304978,0.0131041,1.005086e-05,150312.5546875,1601.71639282535,102944
807,OT,VENTURA COUNTY SHERIFF,Sheriff,,,,0,0,9VC,,,,,,0.5147037,0.006583505,98668549.2265625,63241.82118154,67289108
808,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,148,0148,non-UA,1A29,882634.9,4214.952,0.01263125,0.01267175,8.006007e-06,119731.546875,1552.76116622361,82000
809,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,181,0181,UA,1A61,2045005,6086.33,0.01872446,0.01883332,1.854926e-05,277405.54296875,2240.5089404399,189990
810,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,402,0402,non-UA,4A3,,23313.73,0.07101442,0.07109711,0.0001716031,2567830.5546875,8590.11653981859,1756631
811,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,159,0159,non-UA,1A29,9325389,13240.59,0.03979644,0.03975162,8.458123e-05,1264854.07421875,4877.37418752299,866362
812,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,401,0401,non-UA,4A3,,10124.49,0.03035301,0.03035676,2.047704e-05,306404.64453125,3732.11904945959,209621
813,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,773,0773,UR,7A73,5966086,12711.66,0.03936112,0.03936775,5.411443e-05,809272.28515625,4679.08050019916,554272
814,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,407,0407,non-UA,4A3,,18055.52,0.05419322,0.05397933,8.211533e-05,1228693.234375,6655.86549230628,840623
815,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,883,0883,UR,8A35,2610959,8458.655,0.02499573,0.02513371,2.368164e-05,354147.77734375,3116.92954016461,242567
816,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,416,0416,non-UA,4A15,,17962.64,0.05383006,0.05400639,9.116035e-05,1363923.015625,6620.07304222275,933292
817,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,156,0156,non-UA,1A35,498718.4,2830.135,0.00858263,0.008594464,4.52363e-06,67651.70703125,1042.34734546225,46333
818,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,778,0778,UR,7A69,2851871,7029.897,0.02150021,0.02151544,2.586746e-05,386844.1796875,2588.4083459401,264950
819,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,414,0414,non-UA,4A3,,9150.818,0.02790867,0.02793891,3.648871e-05,545949.5,3371.23902559005,373560
820,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,299,0299,non-UA,2A91,3723166,7911.67,0.02397239,0.02396066,3.376989e-05,505017.5546875,2913.88529007702,345895
821,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,417,0417,non-UA,4A15,,14262.07,0.04295408,0.04298041,8.780621e-05,1313710.6484375,5255.87849788633,898972
822,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,165,0165,non-UA,1A35,477514,2767.779,0.00852476,0.008432513,4.331301e-06,64775.06640625,1019.31117698238,44363
823,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,174,0174,non-UA,1A85,836453.6,3965.553,0.0118935,0.01203879,7.58698e-06,113463.26171875,1460.54396240684,77710
824,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,404,0404,non-UA,4A3,,17431.51,0.05206813,0.05243963,8.618648e-05,1289876.6640625,6426.11885554198,882121
825,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2088,2088,UR,20A97,3427333,7536.642,0.023155,0.02318923,3.108718e-05,464905.890625,2774.56135554224,318412
826,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,403,0403,non-UA,4A3,,15180.38,0.04697733,0.04711298,5.371572e-05,803864.01953125,5591.43937208792,549816
827,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,157,0157,non-UA,1A29,1488436,5116.788,0.01533768,0.01538397,1.350063e-05,201899.3828125,1884.98458686099,138282
828,OT,PASADENA,Sheriff,,,,0,0,9PAS,,,469365900,185358.1,0.5561635,0.5561745,0.004263363,63847609.71875,68398.6897935333,43607691
829,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,882,0882,UR,8A53,7145950,10754.9,0.03243598,0.03236738,6.481332e-05,969229.71484375,3961.71483960961,663886
830,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,158,0158,non-UA,1A29,3198988,8690.477,0.02550305,0.02543442,2.901507e-05,433904.11328125,3203.4219417174,297197
831,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,779,0779,UR,7A69,2411647,6277.111,0.01920233,0.01924064,2.187444e-05,327128.65234375,2311.08207745928,224051
832,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2083,2083,UR,20A71,1500292,4913.554,0.01472271,0.01475152,1.360815e-05,203507.765625,1810.00540496004,139383
833,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1129,1129,non-UA,11A25,13762460,17833.91,0.05348523,0.05351152,0.0001249456,1870244.98828125,6576.09796256534,1278622
834,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2081,2081,UR,20A71,3505918,7947.704,0.02468224,0.02476107,3.179985e-05,475561.57421875,2924.9254725121,325713
835,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,467,0467,non-UA,4A71,6937868,10900.58,0.03312151,0.03314864,6.292648e-05,941022.26953125,4014.29696951814,644553
836,OT,SOUTH PASADENA,Sheriff,,,,0,0,9SOP,,,95404700,43808.42,0.1343472,0.1343501,0.0008660601,12962270.5,16143.1776609656,8863665
837,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,468,0468,non-UA,4A59,6513032,10226.17,0.03093147,0.0309963,5.907331e-05,883401.23828125,3766.25499403135,605085
838,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,166,0166,non-UA,1A35,508088.9,2836.227,0.0086494,0.008599117,4.608542e-06,68920.3203125,1044.63291253299,47203
839,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,406,0406,non-UA,4A3,,15114.97,0.04422469,0.04451047,9.692949e-05,1450525.7421875,5574.55868059097,992164
840,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,176,0176,non-UA,1A85,2373650,6203.939,0.01893872,0.01888261,2.152943e-05,321964.10546875,2284.75392564527,220521
841,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,405,0405,non-UA,4A3,,3432.249,0.01048583,0.01074663,4.555593e-06,68184.296875,1264.47239615511,46623
842,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,462,0462,non-UA,4A71,2783294,9362.397,0.02686183,0.02685929,2.524452e-05,377513.40625,3452.63886803269,258579
843,PD,LAPD,Police,VALLEY BUREAU,DEVONSHIRE,DEV,17,1701,1701,UR,17A35,,,,0.1454868,0.0008931467,13395679.203125,17535.9747701733,9122132
844,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,185,0185,UA,1A85,4383448,8486.153,0.02560089,0.02559411,3.975789e-05,594551.921875,3125.88223218879,407238
845,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1307,1307,non-UA,13A9,,12448.17,0.03716747,0.03708288,6.768822e-05,1012184.55859375,4586.40065610449,693358
846,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,473,0473,non-UA,4A71,5671482,10822.89,0.03165553,0.03160615,5.143972e-05,769235.43359375,3989.5988116364,526902
847,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,471,0471,non-UA,4A71,9040445,13786.43,0.04035114,0.04031375,8.199432e-05,1226128.98828125,5081.56081841118,839890
848,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1303,1303,non-UA,13A13,,11066.89,0.03370451,0.03378735,5.972059e-05,893031.953125,4074.97482260788,611748
849,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1311,1311,UA,13A13,,4143.039,0.01191825,0.01194976,6.20101e-06,92726.06640625,1527.58544657155,63521
850,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,191,0191,UA,1A61,3341639,7803.767,0.02288256,0.02293065,3.030868e-05,453245.64453125,2876.25736073213,310450
851,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1309,1309,non-UA,13A9,,23791.42,0.07052918,0.07028023,0.0002833506,4236583.515625,8766.86377398673,2902838
852,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,783,0783,UR,7A73,6932357,12011.43,0.03762619,0.03759712,6.287516e-05,940235.10546875,4419.85804895123,644040
853,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1313,1313,non-UA,13A13,,13578.96,0.04197337,0.04179991,0.0001004897,1502574.4453125,4998.52885321431,1029432
854,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,898,0898,UR,8A95,9553612,14761.99,0.04553952,0.0456168,8.664885e-05,1295737.15234375,5433.75555100822,887564
855,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1321,1321,UA,13A13,,12054.11,0.03662713,0.03665479,8.172652e-05,1222022.05078125,4438.55186617128,837216
856,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,784,0784,UR,7A73,5429889,9478.419,0.02884551,0.02886111,4.924836e-05,736464.5703125,3490.24256398236,504456
857,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1317,1317,non-UA,13A9,,13812.71,0.04119706,0.04115268,0.0001019144,1523803.390625,5088.43540553157,1044076
858,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,895,0895,UR,8A95,9992195,12653.1,0.03828424,0.03828755,9.062449e-05,1355157.1796875,4659.90950360175,928309
859,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1322,1322,UA,13A13,,7127.08,0.02135978,0.02137071,2.75905e-05,412526.20703125,2625.1275911489,282656
860,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,192,0192,UA,1A61,4977720,8985.863,0.02713206,0.02714072,4.514665e-05,675117.2265625,3309.67332572278,462448
861,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1331,1331,UA,13A41,,11266.14,0.03422935,0.03424673,7.100542e-05,1061631.6796875,4148.13032931252,727443
862,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,821,0821,UR,8A1,2098637,13293.77,0.04331715,0.04277464,1.903441e-05,284643,4888.21013206781,194971
863,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1323,1323,UA,13A13,,8767.863,0.02667761,0.02663217,4.161846e-05,622251.52734375,3228.328572046,426379
864,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,469,0469,non-UA,4A59,4916991,11772.55,0.0343073,0.03424111,4.465699e-05,667771.87109375,4337.02488798424,457448
865,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1324,1324,UA,13A27,,6492.325,0.01987261,0.01987411,2.385666e-05,356682.26171875,2389.99858642529,244415
866,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,785,0785,UR,7A85,5238731,9780.891,0.03031271,0.0303253,4.751443e-05,710532.3046875,3599.91862962561,486697
867,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1333,1333,UA,13A43,,12154.08,0.03732139,0.03733133,7.661852e-05,1145488.53125,4473.56046045057,784994
868,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2099,2099,UR,20A97,2530917,6666.654,0.02085377,0.0208243,2.295533e-05,343280.1640625,2453.21258276786,235131
869,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1341,1341,UA,13A41,,10679.34,0.0316052,0.03166148,6.054882e-05,905218.203125,3934.0648286517,620365
870,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2097,2097,UR,20A97,2878289,7481.628,0.02349806,0.02349116,2.610604e-05,390396.6953125,2752.72945615011,267404
871,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1327,1327,UA,13A27,,8277.161,0.02587348,0.02573047,3.372614e-05,504223.1796875,3045.60204089003,345541
872,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2093,2093,UR,20A71,2738428,7344.819,0.02308015,0.02308975,2.483748e-05,371426.51953125,2702.30783558018,254410
873,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1325,1325,UA,13A27,,7091.465,0.02138334,0.02135557,2.681242e-05,400855.60546875,2611.41692282242,274709
874,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,789,0789,UR,7A69,4298153,8928.719,0.02791899,0.0279261,3.898378e-05,582969.3828125,3285.505438514,399313
875,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1342,1342,UA,13A41,,8932.354,0.02707896,0.02701178,4.610784e-05,689313.0859375,3288.86880081426,472413
876,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2091,2091,UR,20A71,2776631,7478.278,0.02342358,0.02346635,2.518392e-05,376606.875,2751.54180855989,257958
877,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,788,0788,UR,7A69,2395591,6640.538,0.02024673,0.02019195,2.172767e-05,324917.41015625,2445.33449909258,222559
878,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1326,1326,UA,13A27,,5290.718,0.01596831,0.01594636,1.61631e-05,241639.69921875,1948.24588519068,165604
879,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,787,0787,UR,7A85,2801153,7119.736,0.02167136,0.0216966,2.540602e-05,379923.78515625,2621.65280778103,260237
880,PD,LAPD,Police,CENTRAL BUREAU,NEWTON,NEWT,13,1347,1347,UA,13A27,,14760.56,0.04426739,0.04404593,9.707688e-05,1451218.79296875,5434.75232732069,994690
881,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,292,0292,non-UA,2A91,624617.3,3798.094,0.01185958,0.01178315,5.665233e-06,84719.2265625,1397.92226729595,58029
